Name	Resource Type	Domain	Site Code	Client	Approved	Assigned	Blocked	Client Type	Obsolete	Active	
XLWUL-493XWS	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DVK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W79	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-290T2J	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DTJ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D4B	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W6H	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43205K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QF6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327RQ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W91	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZFT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D3R	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7C	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-AFAS02	System	AREA52	XLW	No	Approved	Yes	No				
TYNAN937BDA6008	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FFK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431KKR	System	AREA52	XLW	No	Approved	Yes	No				
TYNMDGSGWK05203	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4209HQ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XGT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WB5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QGT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z5Y	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-511KN7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431F18	System	AREA52	XLW	No	Approved	Yes	No				
TYNMDGSGWK07503	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XFK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-3414G5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z7V	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-DLKVV1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZGQ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZG8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZF1	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-OS1KCK	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-3906X8	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-1016JS	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-454965	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWG	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7S	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-480H30	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016JF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-242CVB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431KHP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NDX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W76	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037W9S	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DVG	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXSAMMWK1003	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FD6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121X6S	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-41038S	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431Y53	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z6V	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-290T1K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z6D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-39133C	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03287J	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-JTYWVG	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431YYP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-520H1T	System	AREA52	XLW	No	Approved	Yes	No				
TYNMOSWK00M2N03	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431YX6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-4PWZK1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-39139B	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-FM1YVB	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXGWSWK02003	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWC	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-0307QN	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-4121M5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431KNF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W5J	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-JTYWVP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-3414FT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4319TR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-284F3Y	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-3414FZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-A04067	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-040QYW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-391396	System	AREA52	XLW	No	Approved	Yes	No				
XLWUD-432L7F	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MT9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022F0J	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-401RH9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4319SV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4121KD	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-433333	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-373F6M	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W6G	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032804	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-502376	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W4P	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-M02331	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4121PV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FFR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MS9	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-CON0P5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W4N	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-390F79	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FDB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-421NH1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-A04055	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QDR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DT1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MRJ	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43202V	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W8C	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-470YD4	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-6ZTHFX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032861	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43201N	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-3414G0	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-432048	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FFL	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DZC	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-410388	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032818	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W58	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-391743	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-OSOSM1	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXGWK0LYS03	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WFV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1FFS52	System	AREA52	XLW	No	Approved	Yes	No				
TYN53WEGWKBB403	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DMQ	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUL3-470486	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-3227KS	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DYM	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FDT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431F04	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03285D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037UZ8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032889	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MR5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432080	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MRH	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43205T	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-3414G3	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431KQP	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-390NDS	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-330B3Q	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-4319SH	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016KJ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-3227KV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QGP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-41038N	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-39136Z	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03287X	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4810P4	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432L5B	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431YY2	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7F	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QFZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-410696	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QFQ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DW7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W4R	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016R0	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MTT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W5R	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-2100L8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D37	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327ZC	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016M7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432L8C	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327RY	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7Y	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z86	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43206G	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-461DW4	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431KKT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W6L	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-5202T1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03286H	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327V3	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-470YCW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016P3	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-360SGB	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-3906XT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUD-460N5Y	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037V0G	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W50	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DPG	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W6V	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016L3	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSN	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NG6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWZ	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431KNX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D3P	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431KNT	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUL3-JTYWVK	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431KJQ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MTV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-460N2R	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QF9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-911M409	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432078	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D4K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WBV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03281S	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431BJ9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWT	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03286C	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WD8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431KPV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327TR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-391R2D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W56	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121X61	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-021Y36	System	AREA52	XLW	No	Approved	Yes	No				
TYNAN898BDA6009	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-522G4H	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FDC	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XWZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-351G6Q	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-86WTR1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037W8U	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327SL	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W84	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XHP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-430XXW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4504FC	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432027	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-39135K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DSV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUT-361LHN	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0310PD	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-A04078	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-410ZWD	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-021Y5F	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DT6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DXF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XX8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493Z8R	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZDR	System	AREA52	XLW	No	Approved	Yes	No				
TYNFWHC0WK00003	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MRZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-430XWL	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-481D6F	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-480H2D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-421NCF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-351DTK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUT-458908	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NCW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-3414G2	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-511KQ4	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D5D	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XGY	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327VJ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WD0	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-340QB8	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03283B	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-FM1YW2	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-461PWB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-JBVPYZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DMH	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QGH	System	AREA52	XLW	No	Approved	Yes	No				
TYNDS2XWKBDP03	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXSENGWK0303	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-373F6W	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-4121L7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW3-0406XN	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DSX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWY	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-422HKB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUT-361LHP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-43206K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-152CKR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032885	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43204L	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FFF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03281T	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XW5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NG2	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-2100LM	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-021Y43	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-J04252	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431YV0	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DTN	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FCK	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXSAMMWK0103	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327T4	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DXN	System	AREA52	XLW	No	Approved	Yes	No				
TYNOOSSAWKA0203	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W8L	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-290T72	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-331JMM	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-10167Q	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-4309Q0	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MRD	System	AREA52	XLW	No	Approved	Yes	No				
TYNTRSSNWKA0403	System	AREA52	XLW	No	Approved	Yes	No				
XLWUT-500313	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431YZ5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-3227KX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W8Q	System	AREA52	XLW	No	Approved	Yes	No				
TYNDALLNP_DB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSZ	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-BRI08	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-4309PJ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QGM	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-480H1N	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1FBS52	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW3-320064	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-430XZG	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D5X	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DPB	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MQZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-040PL6	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-03286N	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493ZDZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327YV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121X68	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XWP	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-0327RH	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-520SYS	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-5202R2	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-0307WN	System	AREA52	XLW	No	Approved	Yes	No				
TYNACSDOKWK0203	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-430XY7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032883	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MS7	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-290T6F	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DWR	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W6K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-432041	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W77	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-A03957	System	AREA52	XLW	No	Approved	Yes	No				
52XLWU-HC-001V	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-71GJFX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037UYF	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-6N9JFX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022DV7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-037UZH	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-432025	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DWX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-471DX9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D4T	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-270TL1	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1DKS52	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-47046J	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431YXY	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-350R5K	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUL3-481D6H	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-4309PZ	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-JTYWVW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-451STK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-JBVPZF	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431YX7	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-032862	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-121NCV	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-472PY6	System	AREA52	XLW	No	Approved	Yes	No				
TYN53WEGWK20203	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MSX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-431YYN	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491QHO	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022F0V	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DTG	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-10169Y	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D33	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022D32	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MT5	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-41038H	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-243202K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016L9	System	AREA52	XLW	No	Approved	Yes	No				
XLWUT-02XBH	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-OS1KCX	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-K19200B	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-432011	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DTK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-2100MF	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-180L6K	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-493XWH	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-391392	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490W7M	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-022FF4	System	AREA52	XLW	No	Approved	Yes	No				
TYNMXSENGWK0203	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-OS1KP7	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-431YZG	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491MRK	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-340RQD	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-391PMT	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-242CT3	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-491DTZ	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUW3-43202S	System	AREA52	XLW	No	Approved	Yes	No				
XLWUW-1016P0	System	AREA52	XLW	No	Approved	Yes	No				
52XLWUL3-JTYWTW	System	AREA52	XLW	No	Approved	Yes	No				
XLWUL-490WDZ	System	AREA52	XLW	No	Approved	Yes	No				
